Date(YYYY-MM-DD hh:mm:ss),AvgWindSpeed,AvgWindDirection
2006-03-01 09:10:00,7.47,304.4
2006-03-01 09:20:00,11.22,300.7
2006-03-01 09:30:00,9.47,316.9
2006-03-01 09:40:00,10.92,309.4
2006-03-01 09:50:00,10.22,310
2006-03-01 10:00:00,9.68,294.1
2006-03-01 10:10:00,11.38,322.5
2006-03-01 10:20:00,9.08,304.3
2006-03-01 10:30:00,8.79,305.2
2006-03-01 10:40:00,8.5,315.4
2006-03-01 10:50:00,7.4,312.3
2006-03-01 11:00:00,8.54,309.3
2006-03-01 11:10:00,8.84,270.4
2006-03-01 11:20:00,8.22,268.7
2006-03-01 11:30:00,7.54,263.5
2006-03-01 11:40:00,10.56,279.9
2006-03-01 11:50:00,9.69,274.9
2006-03-01 12:00:00,9.43,220.4
2006-03-01 12:10:00,11.16,221.6
2006-03-01 12:20:00,10.72,262
2006-03-01 12:30:00,9.78,272.7
2006-03-01 12:40:00,8.48,250.8
2006-03-01 12:50:00,8.86,253.1
2006-03-01 13:00:00,7.09,271.6
2006-03-01 13:10:00,10.81,275.4
2006-03-01 13:20:00,9.1,249.8
2006-03-01 13:30:00,11.06,264.7
2006-03-01 13:40:00,8.28,268
2006-03-01 13:50:00,9.73,235.9
2006-03-01 14:00:00,10.54,265.1
2006-03-01 14:10:00,11.09,291.1
2006-03-01 14:20:00,9.51,259.9
2006-03-01 14:30:00,8.19,297.5
2006-03-01 14:40:00,10.62,277.7
2006-03-01 14:50:00,9.32,264.3
