Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-01-04 06:50:00,6.950, 4.584, 1.740,1.740
2006-01-04 07:00:00,6.470, 3.570, 3.764,3.764
2006-01-04 07:10:00,5.700, 2.391, 1.505,1.505
2006-01-04 07:20:00,4.550, 1.029, 1.091,1.091
2006-01-04 07:30:00,3.360, 0.096, 0.000,0.000
2006-01-04 07:40:00,2.590, 0.000, 0.000,0.000
2006-01-04 07:50:00,2.040, 0.000, 0.000,0.000
2006-01-04 08:00:00,2.040, 0.000, 0.000,0.000
2006-01-04 08:10:00,2.530, 0.000, 0.000,0.000
2006-01-04 08:20:00,2.750, 0.000, 0.000,0.000
2006-01-04 08:30:00,2.560, 0.000, 0.000,0.000
2006-01-04 08:40:00,2.290, 0.000, 0.000,0.000
2006-01-04 08:50:00,3.020, 0.000, 0.000,0.000
2006-01-04 09:00:00,4.630, 1.110, 0.000,0.000
2006-01-04 09:10:00,5.500, 2.073, 2.148,2.148
2006-01-04 09:20:00,6.280, 3.258, 3.069,3.069
2006-01-04 09:30:00,7.210, 5.139, 0.000,0.000
2006-01-04 09:40:00,7.460, 5.676, 5.200,5.200
2006-01-04 09:50:00,7.350, 5.448, 6.063,6.063
2006-01-04 10:00:00,7.640, 6.180, 7.318,7.318
2006-01-04 10:10:00,8.530, 8.718, 8.983,8.983
2006-01-04 10:20:00,9.320,11.508,11.253,11.253
2006-01-04 10:30:00,10.060,14.325,13.297,13.297
2006-01-04 10:40:00,10.640,16.683,14.887,14.887
2006-01-04 10:50:00,10.810,17.400,22.209,22.209
2006-01-04 11:00:00,10.650,16.770,16.604,16.604
2006-01-04 11:10:00,10.320,15.429,14.878,14.878
2006-01-04 11:20:00,9.860,13.572,16.146,16.146
2006-01-04 11:30:00,9.370,11.712,11.090,11.090
2006-01-04 11:40:00,9.040,10.539, 8.389,8.389
2006-01-04 11:50:00,8.860, 9.867,11.338,11.338
2006-01-04 12:00:00,8.630, 9.057, 8.215,8.215
2006-01-04 12:10:00,8.490, 8.613, 7.466,7.466
2006-01-04 12:20:00,8.150, 7.665, 5.430,5.430
2006-01-04 12:30:00,7.840, 6.771, 9.414,9.414
2006-01-04 12:40:00,7.970, 7.125, 7.815,7.815
2006-01-04 12:50:00,8.150, 7.635, 6.875,6.875
2006-01-04 13:00:00,8.000, 7.233, 4.926,4.926
2006-01-04 13:10:00,7.710, 6.390, 6.141,6.141
2006-01-04 13:20:00,7.290, 5.346, 6.007,6.007
2006-01-04 13:30:00,6.520, 3.732, 3.959,3.959
2006-01-04 13:40:00,5.340, 1.884, 1.239,1.239
2006-01-04 13:50:00,4.390, 0.885, 1.550,1.550
2006-01-04 14:00:00,4.030, 0.591, 0.000,0.000
2006-01-04 14:10:00,3.850, 0.462, 0.000,0.000
2006-01-04 14:20:00,3.840, 0.453, 0.793,0.793
2006-01-04 14:30:00,3.880, 0.477, 0.141,0.141
2006-01-04 14:40:00,3.940, 0.522, 0.780,0.780
2006-01-04 14:50:00,4.210, 0.717, 0.691,0.691
2006-01-04 15:00:00,4.560, 1.056, 0.095,0.095
2006-01-04 15:10:00,4.700, 1.200, 1.433,1.433
2006-01-04 15:20:00,4.850, 1.362, 1.006,1.006
2006-01-04 15:30:00,4.580, 1.080, 1.392,1.392
2006-01-04 15:40:00,4.380, 0.864, 1.083,1.083
2006-01-04 15:50:00,4.510, 1.002, 1.112,1.112
2006-01-04 16:00:00,4.300, 0.777, 0.979,0.979
2006-01-04 16:10:00,4.110, 0.639, 0.526,0.526
2006-01-04 16:20:00,3.850, 0.456, 0.234,0.234
2006-01-04 16:30:00,3.570, 0.249, 0.000,0.000
2006-01-04 16:40:00,3.420, 0.144, 0.000,0.000
2006-01-04 16:50:00,3.230, 0.003, 0.000,0.000
2006-01-04 17:00:00,3.040, 0.000, 0.000,0.000
2006-01-04 17:10:00,3.000, 0.000, 0.000,0.000
2006-01-04 17:20:00,2.820, 0.000, 0.000,0.000
2006-01-04 17:30:00,2.610, 0.000, 0.000,0.000
2006-01-04 17:40:00,2.730, 0.000, 0.000,0.000
2006-01-04 17:50:00,2.850, 0.000, 0.000,0.000
2006-01-04 18:00:00,2.490, 0.000, 0.000,0.000
2006-01-04 18:10:00,2.440, 0.000, 0.000,0.000
2006-01-04 18:20:00,2.370, 0.000, 0.000,0.000
2006-01-04 18:30:00,1.900, 0.000, 0.000,0.000
2006-01-04 18:40:00,2.180, 0.000, 0.000,0.000
2006-01-04 18:50:00,2.760, 0.000, 0.000,0.000
2006-01-04 19:00:00,3.100, 0.000, 0.000,0.000
2006-01-04 19:10:00,3.590, 0.261, 0.000,0.000
2006-01-04 19:20:00,4.000, 0.555, 0.000,0.000
2006-01-04 19:30:00,4.000, 0.552, 0.000,0.000
2006-01-04 19:40:00,4.470, 0.939, 0.000,0.000
2006-01-04 19:50:00,4.620, 1.098, 0.000,0.000
2006-01-04 20:00:00,4.820, 1.305, 0.000,0.000
2006-01-04 20:10:00,5.030, 1.533, 1.693,1.693
2006-01-04 20:20:00,5.090, 1.596, 0.298,0.298
2006-01-04 20:30:00,5.450, 2.004, 0.091,0.091
2006-01-04 20:40:00,5.570, 2.184, 2.221,2.221
2006-01-04 20:50:00,5.680, 2.355, 3.072,3.072
2006-01-04 21:00:00,6.000, 2.829, 2.919,2.919
2006-01-04 21:10:00,6.410, 3.450, 0.892,0.892
2006-01-04 21:20:00,7.110, 4.902, 4.646,4.646
2006-01-04 21:30:00,6.780, 4.224, 3.596,3.596
2006-01-04 21:40:00,6.280, 3.267, 2.585,2.585
2006-01-04 21:50:00,5.760, 2.487, 2.870,2.870
2006-01-04 22:00:00,5.760, 2.475, 2.638,2.638
2006-01-04 22:10:00,6.480, 3.594, 3.623,3.623
2006-01-04 22:20:00,7.580, 5.934, 5.308,5.308
2006-01-04 22:30:00,8.920, 9.960,10.199,10.199
2006-01-04 22:40:00,9.510,12.054,13.481,13.481
2006-01-04 22:50:00,10.140,14.526,14.645,14.645
2006-01-04 23:00:00,10.210,14.811,15.658,15.658
2006-01-04 23:10:00,7.940, 6.861, 5.887,5.887
2006-01-04 23:20:00,8.900, 9.780, 9.022,9.022
2006-01-04 23:30:00,9.820,13.116,14.399,14.399
2006-01-04 23:40:00,10.780,17.064,17.970,17.970
2006-01-04 23:50:00,12.240,22.854,25.282,25.282
2006-01-05 00:00:00,12.350,23.298,24.452,24.452
2006-01-05 00:10:00,11.890,21.624,23.592,23.592
2006-01-05 00:20:00,11.770,21.129,23.546,23.546
2006-01-05 00:30:00,11.470,19.929,21.739,21.739
2006-01-05 00:40:00,11.720,20.976,22.450,22.450
2006-01-05 00:50:00,11.630,20.679,20.020,20.020
2006-01-05 01:00:00,12.230,22.938,29.708,29.708
2006-01-05 01:10:00,11.610,20.601,20.481,20.481
2006-01-05 01:20:00,12.110,22.512,22.194,22.194
2006-01-05 01:30:00,12.550,24.180,24.004,24.004
2006-01-05 01:40:00,12.120,22.611,23.733,23.733
2006-01-05 01:50:00,11.560,20.490,21.613,21.613
2006-01-05 02:00:00,10.200,15.024,15.280,15.280
2006-01-05 02:10:00,9.030,10.545, 9.351,9.351
2006-01-05 02:20:00,8.330, 8.172, 8.768,8.768
2006-01-05 02:30:00,8.100, 7.527, 8.575,8.575
2006-01-05 02:40:00,7.710, 6.420, 5.217,5.217
2006-01-05 02:50:00,7.000, 4.743, 0.000,0.000
2006-01-05 03:00:00,7.220, 5.220, 3.570,3.570
2006-01-05 03:10:00,7.570, 6.030, 7.424,7.424
2006-01-05 03:20:00,7.340, 5.475, 3.451,3.451
2006-01-05 03:30:00,7.530, 5.916, 5.834,5.834
2006-01-05 03:40:00,8.290, 8.067,10.454,10.454
2006-01-05 03:50:00,8.290, 8.079, 7.228,7.228
2006-01-05 04:00:00,9.320,11.604, 9.592,9.592
2006-01-05 04:10:00,10.600,16.683,15.123,15.123
2006-01-05 04:20:00,12.500,24.186,25.214,25.214
2006-01-05 04:30:00,12.270,23.358,24.018,24.018
2006-01-05 04:40:00,12.030,22.482,22.960,22.960
2006-01-05 04:50:00,11.970,22.260,25.532,25.532
2006-01-05 05:00:00,11.920,22.092,25.634,25.634
2006-01-05 05:10:00,12.170,23.007,23.217,23.217
2006-01-05 05:20:00,12.380,23.793,25.102,25.102
2006-01-05 05:30:00,12.130,22.851,23.690,23.690
2006-01-05 05:40:00,11.200,19.203,22.331,22.331
2006-01-05 05:50:00,10.520,16.434,16.273,16.273
2006-01-05 06:00:00,10.370,15.843,16.308,16.308
2006-01-05 06:10:00,10.700,17.181,15.819,15.819
2006-01-05 06:20:00,10.690,17.154,16.080,16.080
2006-01-05 06:30:00,10.750,17.403,16.288,16.288
2006-01-05 06:40:00,10.840,17.778,18.814,18.814
2006-01-05 06:50:00,11.440,20.211,21.310,21.310
2006-01-05 07:00:00,11.870,21.921,23.312,23.312
2006-01-05 07:10:00,11.790,21.612,20.791,20.791
2006-01-05 07:20:00,11.860,21.888,25.480,25.480
2006-01-05 07:30:00,11.760,21.513,21.853,21.853
2006-01-05 07:40:00,11.610,20.889,22.889,22.889
2006-01-05 07:50:00,11.270,19.533,20.808,20.808
2006-01-05 08:00:00,11.140,19.002,19.236,19.236
2006-01-05 08:10:00,11.190,19.206,20.032,20.032
2006-01-05 08:20:00,11.300,19.635,21.528,21.528
2006-01-05 08:30:00,11.090,18.780,18.766,18.766
2006-01-05 08:40:00,10.990,18.363,20.695,20.695
2006-01-05 08:50:00,11.320,19.719,23.595,23.595
2006-01-05 09:00:00,11.460,20.286,22.324,22.324
2006-01-05 09:10:00,11.400,20.037,21.028,21.028
2006-01-05 09:20:00,11.660,21.114,22.080,22.080
2006-01-05 09:30:00,11.690,21.261,20.097,20.097
2006-01-05 09:40:00,11.630,21.015,22.354,22.354
2006-01-05 09:50:00,11.600,20.865,21.060,21.060
2006-01-05 10:00:00,11.490,20.439,21.825,21.825
2006-01-05 10:10:00,11.400,20.064,23.064,23.064
2006-01-05 10:20:00,11.280,19.560,19.829,19.829
2006-01-05 10:30:00,11.050,18.642,19.182,19.182
2006-01-05 10:40:00,10.970,18.318,18.183,18.183
2006-01-05 10:50:00,11.160,19.107,22.247,22.247
2006-01-05 11:00:00,11.480,20.403,20.065,20.065
2006-01-05 11:10:00,11.650,21.111,25.307,25.307
2006-01-05 11:20:00,11.560,20.736,23.410,23.410
2006-01-05 11:30:00,11.380,20.016,19.472,19.472
2006-01-05 11:40:00,11.080,18.813,19.432,19.432
2006-01-05 11:50:00,10.810,17.730,18.678,18.678
2006-01-05 12:00:00,10.550,16.674,19.211,19.211
2006-01-05 12:10:00,10.180,15.150,16.718,16.718
2006-01-05 12:20:00,9.720,13.248, 8.077,8.077
2006-01-05 12:30:00,9.300,11.673,12.177,12.177
2006-01-05 12:40:00,8.920,10.302, 9.169,9.169
2006-01-05 12:50:00,8.390, 8.478,10.862,10.862
2006-01-05 13:00:00,7.740, 6.621, 8.101,8.101
2006-01-05 13:10:00,7.160, 5.175, 3.811,3.811
2006-01-05 13:20:00,6.900, 4.629, 3.825,3.825
2006-01-05 13:30:00,6.840, 4.497, 4.614,4.614
2006-01-05 13:40:00,6.720, 4.239, 3.505,3.505
2006-01-05 13:50:00,6.580, 3.933, 3.927,3.927
2006-01-05 14:00:00,6.430, 3.618, 0.000,0.000
2006-01-05 14:10:00,6.470, 3.699, 1.717,1.717
2006-01-05 14:20:00,6.660, 4.101, 4.031,4.031
2006-01-05 14:30:00,6.860, 4.542, 4.966,4.966
2006-01-05 14:40:00,7.020, 4.884, 5.296,5.296
2006-01-05 14:50:00,7.070, 4.980, 5.820,5.820
2006-01-05 15:00:00,7.100, 5.046, 4.903,4.903
2006-01-05 15:10:00,7.200, 5.274, 3.848,3.848
2006-01-05 15:20:00,7.390, 5.667, 2.123,2.123
2006-01-05 15:30:00,7.700, 6.510, 7.121,7.121
2006-01-05 15:40:00,8.020, 7.434, 8.377,8.377
2006-01-05 15:50:00,8.260, 8.109, 8.010,8.010
2006-01-05 16:00:00,8.460, 8.676, 8.885,8.885
2006-01-05 16:10:00,8.790, 9.783,10.674,10.674
2006-01-05 16:20:00,9.120,10.983,10.622,10.622
2006-01-05 16:30:00,9.450,12.165,13.360,13.360
2006-01-05 16:40:00,9.510,12.357,11.139,11.139
2006-01-05 16:50:00,9.460,12.147,14.332,14.332
2006-01-05 17:00:00,9.490,12.240,10.984,10.984
2006-01-05 17:10:00,9.530,12.402,13.211,13.211
2006-01-05 17:20:00,9.480,12.180,13.836,13.836
2006-01-05 17:30:00,9.190,11.121,11.701,11.701
2006-01-05 17:40:00,9.050,10.629, 9.809,9.809
2006-01-05 17:50:00,9.040,10.569,10.026,10.026
2006-01-05 18:00:00,9.040,10.551,11.104,11.104
2006-01-05 18:10:00,9.120,10.818,11.692,11.692
2006-01-05 18:20:00,9.330,11.574,11.423,11.423
2006-01-05 18:30:00,9.680,12.870,12.796,12.796
2006-01-05 18:40:00,10.130,14.676,11.119,11.119
2006-01-05 18:50:00,10.550,16.383,17.285,17.285
2006-01-05 19:00:00,10.860,17.640,17.366,17.366
2006-01-05 19:10:00,11.070,18.483,17.840,17.840
2006-01-05 19:20:00,11.150,18.783,19.673,19.673
2006-01-05 19:30:00,11.170,18.849,19.661,19.661
2006-01-05 19:40:00,11.120,18.657,18.413,18.413
2006-01-05 19:50:00,10.940,17.904,19.213,19.213
2006-01-05 20:00:00,10.630,16.650,17.700,17.700
2006-01-05 20:10:00,10.290,15.255,14.103,14.103
2006-01-05 20:20:00,9.850,13.449,15.710,15.710
2006-01-05 20:30:00,9.230,11.154,11.407,11.407
2006-01-05 20:40:00,8.510, 8.616, 8.759,8.759
2006-01-05 20:50:00,7.670, 6.243, 5.650,5.650
2006-01-05 21:00:00,6.950, 4.596, 3.159,3.159
2006-01-05 21:10:00,6.400, 3.459, 0.396,0.396
2006-01-05 21:20:00,6.040, 2.919, 2.542,2.542
2006-01-05 21:30:00,5.920, 2.733, 3.075,3.075
2006-01-05 21:40:00,6.010, 2.862, 2.311,2.311
2006-01-05 21:50:00,6.190, 3.144, 2.998,2.998
2006-01-05 22:00:00,6.460, 3.552, 3.823,3.823
2006-01-05 22:10:00,6.690, 4.041, 2.143,2.143
2006-01-05 22:20:00,6.820, 4.323, 4.383,4.383
2006-01-05 22:30:00,6.760, 4.194, 4.066,4.066
2006-01-05 22:40:00,6.440, 3.522, 3.419,3.419
2006-01-05 22:50:00,5.970, 2.811, 2.806,2.806
2006-01-05 23:00:00,5.580, 2.223, 0.765,0.765
2006-01-05 23:10:00,5.210, 1.740, 1.194,1.194
2006-01-05 23:20:00,4.790, 1.296, 0.840,0.840
2006-01-05 23:30:00,4.270, 0.753, 0.633,0.633
2006-01-05 23:40:00,3.870, 0.471, 0.000,0.000
2006-01-05 23:50:00,3.710, 0.354, 0.000,0.000
2006-01-06 00:00:00,3.620, 0.285, 0.281,0.281
2006-01-06 00:10:00,3.520, 0.216, 0.678,0.678
2006-01-06 00:20:00,3.380, 0.114, 0.000,0.000
2006-01-06 00:30:00,3.270, 0.042, 0.000,0.000
2006-01-06 00:40:00,3.160, 0.000, 0.000,0.000
2006-01-06 00:50:00,3.060, 0.000, 0.000,0.000
2006-01-06 01:00:00,3.040, 0.000, 0.000,0.000
2006-01-06 01:10:00,3.140, 0.000, 0.000,0.000
2006-01-06 01:20:00,3.280, 0.045, 0.099,0.099
2006-01-06 01:30:00,3.310, 0.069, 0.398,0.398
2006-01-06 01:40:00,3.370, 0.111, 0.409,0.409
2006-01-06 01:50:00,3.430, 0.150, 0.131,0.131
2006-01-06 02:00:00,3.430, 0.156, 0.058,0.058
2006-01-06 02:10:00,3.300, 0.063, 0.000,0.000
2006-01-06 02:20:00,3.170, 0.000, 0.000,0.000
2006-01-06 02:30:00,3.180, 0.000, 0.000,0.000
2006-01-06 02:40:00,3.250, 0.021, 0.000,0.000
2006-01-06 02:50:00,3.250, 0.024, 0.000,0.000
2006-01-06 03:00:00,3.240, 0.015, 0.000,0.000
2006-01-06 03:10:00,3.260, 0.027, 0.000,0.000
2006-01-06 03:20:00,3.270, 0.036, 0.000,0.000
2006-01-06 03:30:00,3.300, 0.060, 0.798,0.798
2006-01-06 03:40:00,3.400, 0.129, 0.000,0.000
2006-01-06 03:50:00,3.530, 0.222, 0.555,0.555
2006-01-06 04:00:00,3.590, 0.261, 0.000,0.000
2006-01-06 04:10:00,3.520, 0.213, 0.000,0.000
2006-01-06 04:20:00,3.400, 0.123, 0.000,0.000
2006-01-06 04:30:00,3.280, 0.039, 0.000,0.000
2006-01-06 04:40:00,3.240, 0.012, 0.000,0.000
2006-01-06 04:50:00,3.260, 0.027, 0.000,0.000
2006-01-06 05:00:00,3.290, 0.045, 0.000,0.000
2006-01-06 05:10:00,3.320, 0.066, 0.000,0.000
2006-01-06 05:20:00,3.370, 0.099, 0.000,0.000
2006-01-06 05:30:00,3.450, 0.156, 0.182,0.182
2006-01-06 05:40:00,3.490, 0.186, 0.000,0.000
2006-01-06 05:50:00,3.510, 0.204, 0.000,0.000
2006-01-06 06:00:00,3.500, 0.189, 0.000,0.000
2006-01-06 06:10:00,3.470, 0.174, 0.480,0.480
2006-01-06 06:20:00,3.500, 0.195, 0.531,0.531
2006-01-06 06:30:00,3.570, 0.240, 0.330,0.330
2006-01-06 06:40:00,3.600, 0.264, 0.012,0.012
2006-01-06 06:50:00,3.650, 0.297, 0.211,0.211
2006-01-06 07:00:00,3.730, 0.357, 0.852,0.852
2006-01-06 07:10:00,3.840, 0.438, 0.459,0.459
2006-01-06 07:20:00,3.970, 0.531, 1.086,1.086
2006-01-06 07:30:00,4.110, 0.627, 0.766,0.766
2006-01-06 07:40:00,4.260, 0.735, 0.841,0.841
2006-01-06 07:50:00,4.420, 0.882, 1.628,1.628
2006-01-06 08:00:00,4.540, 1.008, 0.878,0.878
2006-01-06 08:10:00,4.630, 1.110, 1.032,1.032
2006-01-06 08:20:00,4.720, 1.197, 0.660,0.660
2006-01-06 08:30:00,4.770, 1.245, 1.836,1.836
2006-01-06 08:40:00,4.760, 1.242, 0.000,0.000
2006-01-06 08:50:00,4.720, 1.200, 0.000,0.000
2006-01-06 09:00:00,4.680, 1.149, 1.431,1.431
2006-01-06 09:10:00,4.670, 1.140, 0.947,0.947
2006-01-06 09:20:00,4.720, 1.191, 0.867,0.867
2006-01-06 09:30:00,4.860, 1.341, 0.567,0.567
2006-01-06 09:40:00,5.100, 1.593, 1.468,1.468
2006-01-06 09:50:00,5.390, 1.902, 1.980,1.980
2006-01-06 10:00:00,5.730, 2.400, 0.904,0.904
2006-01-06 10:10:00,6.160, 3.051, 3.171,3.171
2006-01-06 10:20:00,6.560, 3.720, 3.776,3.776
2006-01-06 10:30:00,6.890, 4.398, 4.907,4.907
2006-01-06 10:40:00,7.100, 4.854, 1.397,1.397
2006-01-06 10:50:00,7.310, 5.283, 4.938,4.938
2006-01-06 11:00:00,7.600, 5.925, 6.628,6.628
2006-01-06 11:10:00,7.780, 6.444, 6.282,6.282
2006-01-06 11:20:00,7.790, 6.456, 6.689,6.689
2006-01-06 11:30:00,7.860, 6.672, 7.495,7.495
2006-01-06 11:40:00,8.080, 7.284, 7.444,7.444
2006-01-06 11:50:00,8.110, 7.353, 6.929,6.929
2006-01-06 12:00:00,8.330, 7.998, 7.870,7.870
2006-01-06 12:10:00,8.580, 8.682, 0.285,0.285
2006-01-06 12:20:00,8.750, 9.264, 7.999,7.999
2006-01-06 12:30:00,8.800, 9.435,10.777,10.777
2006-01-06 12:40:00,8.820, 9.480,10.852,10.852
2006-01-06 12:50:00,8.810, 9.450, 9.874,9.874
2006-01-06 13:00:00,8.700, 9.066, 8.616,8.616
2006-01-06 13:10:00,8.480, 8.406, 8.444,8.444
2006-01-06 13:20:00,8.220, 7.674, 6.248,6.248
2006-01-06 13:30:00,7.970, 6.966, 4.992,4.992
2006-01-06 13:40:00,7.710, 6.213, 4.311,4.311
2006-01-06 13:50:00,7.360, 5.373, 4.418,4.418
2006-01-06 14:00:00,7.000, 4.611, 5.040,5.040
2006-01-06 14:10:00,6.680, 3.936, 3.888,3.888
2006-01-06 14:20:00,6.420, 3.423, 2.073,2.073
2006-01-06 14:30:00,6.230, 3.138, 0.000,0.000
2006-01-06 14:40:00,6.060, 2.880, 3.049,3.049
2006-01-06 14:50:00,5.890, 2.628, 2.622,2.622
2006-01-06 15:00:00,5.790, 2.472, 2.617,2.617
2006-01-06 15:10:00,5.730, 2.379, 1.245,1.245
2006-01-06 15:20:00,5.710, 2.349, 1.802,1.802
2006-01-06 15:30:00,5.760, 2.427, 2.379,2.379
2006-01-06 15:40:00,5.960, 2.733, 2.881,2.881
2006-01-06 15:50:00,6.390, 3.366, 1.192,1.192
2006-01-06 16:00:00,6.880, 4.338, 3.223,3.223
2006-01-06 16:10:00,7.410, 5.457, 2.671,2.671
2006-01-06 16:20:00,8.130, 7.350, 7.085,7.085
2006-01-06 16:30:00,9.110,10.479, 9.832,9.832
2006-01-06 16:40:00,9.670,12.465,14.998,14.998
2006-01-06 16:50:00,9.650,12.393,13.449,13.449
2006-01-06 17:00:00,9.410,11.502,12.190,12.190
2006-01-06 17:10:00,9.120,10.485, 9.512,9.512
2006-01-06 17:20:00,8.950, 9.879, 8.717,8.717
2006-01-06 17:30:00,9.030,10.128,10.139,10.139
2006-01-06 17:40:00,9.150,10.569,11.825,11.825
2006-01-06 17:50:00,9.280,11.010,12.416,12.416
2006-01-06 18:00:00,9.450,11.580,11.162,11.162
2006-01-06 18:10:00,9.350,11.217,12.967,12.967
2006-01-06 18:20:00,9.070,10.209,10.100,10.100
2006-01-06 18:30:00,8.810, 9.270,11.920,11.920
2006-01-06 18:40:00,8.490, 8.280, 6.232,6.232
2006-01-06 18:50:00,8.140, 7.278, 6.374,6.374
2006-01-06 19:00:00,8.090, 7.140, 4.894,4.894
2006-01-06 19:10:00,8.050, 7.017, 5.352,5.352
2006-01-06 19:20:00,7.830, 6.396, 6.831,6.831
2006-01-06 19:30:00,7.630, 5.835, 5.297,5.297
2006-01-06 19:40:00,7.730, 6.117, 8.472,8.472
2006-01-06 19:50:00,7.960, 6.744, 5.658,5.658
2006-01-06 20:00:00,8.140, 7.251, 6.921,6.921
2006-01-06 20:10:00,8.240, 7.524, 9.419,9.419
2006-01-06 20:20:00,8.130, 7.209, 5.979,5.979
2006-01-06 20:30:00,8.010, 6.873, 7.299,7.299
2006-01-06 20:40:00,7.990, 6.828, 9.259,9.259
2006-01-06 20:50:00,7.990, 6.822, 3.833,3.833
2006-01-06 21:00:00,8.010, 6.876, 5.444,5.444
2006-01-06 21:10:00,7.850, 6.417, 8.282,8.282
2006-01-06 21:20:00,7.510, 5.553, 5.857,5.857
2006-01-06 21:30:00,7.060, 4.620, 4.481,4.481
2006-01-06 21:40:00,6.630, 3.723, 3.411,3.411
2006-01-06 21:50:00,6.190, 3.009, 3.541,3.541
2006-01-06 22:00:00,5.780, 2.397, 2.615,2.615
2006-01-06 22:10:00,5.410, 1.863, 2.144,2.144
2006-01-06 22:20:00,5.250, 1.689, 1.606,1.606
2006-01-06 22:30:00,5.250, 1.698, 1.358,1.358
2006-01-06 22:40:00,5.330, 1.779, 2.500,2.500
2006-01-06 22:50:00,5.500, 1.983, 1.768,1.768
2006-01-06 23:00:00,5.710, 2.292, 2.145,2.145
2006-01-06 23:10:00,5.890, 2.559, 2.134,2.134
2006-01-06 23:20:00,6.050, 2.805, 2.690,2.690
2006-01-06 23:30:00,6.210, 3.045, 2.281,2.281
2006-01-06 23:40:00,6.310, 3.195, 1.288,1.288
2006-01-06 23:50:00,6.310, 3.186, 3.844,3.844
2006-01-07 00:00:00,6.240, 3.084, 3.033,3.033
2006-01-07 00:10:00,6.030, 2.778, 2.558,2.558
2006-01-07 00:20:00,5.620, 2.163, 2.571,2.571
2006-01-07 00:30:00,5.010, 1.452, 0.000,0.000
2006-01-07 00:40:00,4.370, 0.783, 0.627,0.627
2006-01-07 00:50:00,3.740, 0.339, 0.000,0.000
2006-01-07 01:00:00,3.260, 0.000, 0.000,0.000
2006-01-07 01:10:00,3.000, 0.000, 0.000,0.000
2006-01-07 01:20:00,2.960, 0.000, 0.000,0.000
2006-01-07 01:30:00,3.120, 0.000, 0.000,0.000
2006-01-07 01:40:00,3.270, 0.006, 0.000,0.000
2006-01-07 01:50:00,3.390, 0.087, 0.890,0.890
2006-01-07 02:00:00,3.570, 0.216, 0.000,0.000
2006-01-07 02:10:00,3.770, 0.360, 0.169,0.169
2006-01-07 02:20:00,3.980, 0.504, 0.264,0.264
2006-01-07 02:30:00,4.050, 0.558, 0.414,0.414
2006-01-07 02:40:00,3.950, 0.492, 0.238,0.238
2006-01-07 02:50:00,3.830, 0.402, 0.000,0.000
2006-01-07 03:00:00,3.650, 0.276, 0.056,0.056
2006-01-07 03:10:00,3.420, 0.111, 0.000,0.000
2006-01-07 03:20:00,3.300, 0.024, 0.000,0.000
2006-01-07 03:30:00,3.280, 0.015, 0.158,0.158
2006-01-07 03:40:00,3.300, 0.030, 0.000,0.000
2006-01-07 03:50:00,3.330, 0.048, 0.056,0.056
2006-01-07 04:00:00,3.240, 0.000, 0.000,0.000
2006-01-07 04:10:00,3.070, 0.000, 0.000,0.000
2006-01-07 04:20:00,3.110, 0.000, 0.000,0.000
2006-01-07 04:30:00,3.620, 0.252, 0.000,0.000
2006-01-07 04:40:00,4.110, 0.600, 0.000,0.000
2006-01-07 04:50:00,4.260, 0.705, 0.000,0.000
2006-01-07 05:00:00,4.470, 0.897, 0.522,0.522
2006-01-07 05:10:00,4.800, 1.233, 1.070,1.070
2006-01-07 05:20:00,5.340, 1.800, 2.684,2.684
2006-01-07 05:30:00,5.880, 2.565, 0.565,0.565
2006-01-07 05:40:00,6.370, 3.300, 4.243,4.243
2006-01-07 05:50:00,6.970, 4.473, 5.266,5.266
2006-01-07 06:00:00,7.750, 6.192, 8.093,8.093
2006-01-07 06:10:00,8.540, 8.406, 9.241,9.241
2006-01-07 06:20:00,9.040,10.047, 8.041,8.041
2006-01-07 06:30:00,9.240,10.791,12.276,12.276
2006-01-07 06:40:00,9.010, 9.972,10.254,10.254
2006-01-07 06:50:00,8.470, 8.199, 7.434,7.434
2006-01-07 07:00:00,7.770, 6.222, 9.632,9.632
2006-01-07 07:10:00,6.810, 4.113, 4.364,4.364
2006-01-07 07:20:00,6.160, 2.973, 3.047,3.047
2006-01-07 07:30:00,6.140, 2.946, 0.000,0.000
2006-01-07 07:40:00,6.630, 3.747, 1.796,1.796
2006-01-07 07:50:00,7.470, 5.511, 5.409,5.409
2006-01-07 08:00:00,8.680, 8.811, 6.157,6.157
2006-01-07 08:10:00,10.120,14.103,14.041,14.041
2006-01-07 08:20:00,10.990,17.598,17.379,17.379
2006-01-07 08:30:00,11.730,20.568,22.646,22.646
2006-01-07 08:40:00,12.100,21.942,19.480,19.480
2006-01-07 08:50:00,11.540,19.713,17.052,17.052
2006-01-07 09:00:00,11.070,17.817,18.680,18.680
2006-01-07 09:10:00,10.670,16.200,16.120,16.120
2006-01-07 09:20:00,10.020,13.611,12.869,12.869
2006-01-07 09:30:00,8.910, 9.588,10.211,10.211
2006-01-07 09:40:00,7.360, 5.301, 2.813,2.813
2006-01-07 09:50:00,6.290, 3.174, 3.242,3.242
2006-01-07 10:00:00,5.660, 2.223, 1.635,1.635
2006-01-07 10:10:00,5.280, 1.731, 1.428,1.428
2006-01-07 10:20:00,4.950, 1.386, 0.915,0.915
2006-01-07 10:30:00,4.550, 0.972, 0.916,0.916
2006-01-07 10:40:00,4.170, 0.642, 0.000,0.000
2006-01-07 10:50:00,4.030, 0.543, 1.561,1.561
